artist_id,artist_name,genres,popularity,followers,track_track_id,track_track_name,track_popularity,track_duration_ms,track_explicit,track_release_date,track_album_name,track_spotify_url
0k7xoR8j1LbA4VXbKCH5dL,Kieran Alleyne,[],37,9346,04f7fQILKDgLE8aHbF73VO,Runnin Low,53,231273,True,2014-10-17,Runnin Low,https://open.spotify.com/track/04f7fQILKDgLE8aHbF73VO
7mcE0EmrnPmyAGU3UBJrFg,LOVELI LORI,[],66,147752,0nBZciKoSZ9bHnV6DmMdUd,get u off my mind,52,143810,False,2024-02-17,get u off my mind,https://open.spotify.com/track/0nBZciKoSZ9bHnV6DmMdUd
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,[],91,82592505,24OeEKPQ8qqNZnPevRHxUT,Red Eye (feat. TroyBoi),62,187452,False,2021-10-08,Justice (The Complete Edition),https://open.spotify.com/track/24OeEKPQ8qqNZnPevRHxUT
3NR7hAacOhmcztWvD7vJfS,Sickick,[],67,1167145,2YwggolH9uKgkqWlDwTyi1,Kill Me Slowly,36,183529,True,2019-08-24,Kill Me Slowly,https://open.spotify.com/track/2YwggolH9uKgkqWlDwTyi1
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,[],87,33373833,0FFsgUoFibYISzMxuGS61W,I Don't Do Drugs (feat. Ariana Grande),67,188893,True,2021-06-25,Planet Her,https://open.spotify.com/track/0FFsgUoFibYISzMxuGS61W
57nPqD7z62gDdq37US9XJR,Arcane,[],81,704918,071uK6V3dKj3BMNNzTEyRu,Fantastic (from the series Arcane League of Legends),73,184960,True,2024-11-23,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),https://open.spotify.com/track/071uK6V3dKj3BMNNzTEyRu
6beUvFUlKliUYJdLOXNj9C,King Princess,[],62,1746065,071uK6V3dKj3BMNNzTEyRu,Fantastic (from the series Arcane League of Legends),73,184960,True,2024-11-23,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),https://open.spotify.com/track/071uK6V3dKj3BMNNzTEyRu
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,[],88,18955995,3GZD6HmiNUhxXYf8Gch723,Lost,86,234093,True,2012-07-10,channel ORANGE,https://open.spotify.com/track/3GZD6HmiNUhxXYf8Gch723
57nPqD7z62gDdq37US9XJR,Arcane,[],81,704918,6BPcUXYERAahpunmb0AovH,"Ma Meilleure Ennemie - From The Series ""Arcane League of Legends""",43,147973,False,2024-11-23,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),https://open.spotify.com/track/6BPcUXYERAahpunmb0AovH
47mIJdHORyRerp4os813jD,League of Legends,[],80,2067823,6BPcUXYERAahpunmb0AovH,"Ma Meilleure Ennemie - From The Series ""Arcane League of Legends""",43,147973,False,2024-11-23,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),https://open.spotify.com/track/6BPcUXYERAahpunmb0AovH
1OnS88O8YjUxREnjBAAUyo,activist,[],0,1,5lfVYOAwQNpEPt1PeCtFXd,Wasted (Nightcore),0,194062,False,2021-08-05,Wasted (Nightcore),https://open.spotify.com/track/5lfVYOAwQNpEPt1PeCtFXd
0cVXdHbTk1NE9HlTTq3Vrq,ඞ,[],0,185,5lfVYOAwQNpEPt1PeCtFXd,Wasted (Nightcore),0,194062,False,2021-08-05,Wasted (Nightcore),https://open.spotify.com/track/5lfVYOAwQNpEPt1PeCtFXd
3SoiuzIZzYE1R5mZVQ0Okv,ice,[],0,0,5lfVYOAwQNpEPt1PeCtFXd,Wasted (Nightcore),0,194062,False,2021-08-05,Wasted (Nightcore),https://open.spotify.com/track/5lfVYOAwQNpEPt1PeCtFXd
6jJxh2s6dDwnHF9l8V7vQE,Murkis,[],0,0,5lfVYOAwQNpEPt1PeCtFXd,Wasted (Nightcore),0,194062,False,2021-08-05,Wasted (Nightcore),https://open.spotify.com/track/5lfVYOAwQNpEPt1PeCtFXd
6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,[],75,1737062,2mykLbf6YfpFmZwUWowZv3,Caution,49,155758,False,2021-02-18,Caution,https://open.spotify.com/track/2mykLbf6YfpFmZwUWowZv3
3G9gR0x4v3J2Vek0Fw0yf2,Emily Vaughn,[],46,170699,2kJMPjf1stbTEy0ZEOeTxf,madly,53,100363,False,2022-06-10,madly,https://open.spotify.com/track/2kJMPjf1stbTEy0ZEOeTxf
12knc5DPOIJKd0qEeYaDVm,Joseph Tilley,[],44,31273,2kJMPjf1stbTEy0ZEOeTxf,madly,53,100363,False,2022-06-10,madly,https://open.spotify.com/track/2kJMPjf1stbTEy0ZEOeTxf
4HZ5fqzmMUI1khzRpOeZBP,we're ok!,[],42,8392,2kJMPjf1stbTEy0ZEOeTxf,madly,53,100363,False,2022-06-10,madly,https://open.spotify.com/track/2kJMPjf1stbTEy0ZEOeTxf
1I8yEn0RSxacRvLxd8N56a,Vintage,[],59,143670,7kB0RUekEcP3fGyrBeKOhN,Eva,66,250500,False,2021-04-23,PLATINUM 1,https://open.spotify.com/track/7kB0RUekEcP3fGyrBeKOhN
2TSCvFRJbnfG12C6sgdQtf,Eva Polna,[],48,26120,7kB0RUekEcP3fGyrBeKOhN,Eva,66,250500,False,2021-04-23,PLATINUM 1,https://open.spotify.com/track/7kB0RUekEcP3fGyrBeKOhN
6PFcrRZezCL5p9A0nwb7ki,Anthony Russo,[],44,86317,6ae29ZzSPYq61ARnOn3CGh,California,44,189295,False,2017-08-17,California,https://open.spotify.com/track/6ae29ZzSPYq61ARnOn3CGh
0NQ0vJuBrV7xBO7MJd32Fe,Yuktam Khosla,[],18,1048,0CIMWOMDLu3kOx7YpLte4c,To You,35,165125,False,2024-07-04,To You,https://open.spotify.com/track/0CIMWOMDLu3kOx7YpLte4c
0lIfkNe6WgxCTlzU3vwg5x,Moving in Silence,[],54,10898,3MNYWKzMNhTV6rI5h9eyhn,I GET IT,71,134745,True,2024-05-03,I GET IT,https://open.spotify.com/track/3MNYWKzMNhTV6rI5h9eyhn
0MUAgiAYuEWh1LI4sqmimL,Lilaj,[],54,2498,3MNYWKzMNhTV6rI5h9eyhn,I GET IT,71,134745,True,2024-05-03,I GET IT,https://open.spotify.com/track/3MNYWKzMNhTV6rI5h9eyhn
59y6xFfVvHz8wtzEWMPtvC,DaleoDaVinci,[],54,1199,3MNYWKzMNhTV6rI5h9eyhn,I GET IT,71,134745,True,2024-05-03,I GET IT,https://open.spotify.com/track/3MNYWKzMNhTV6rI5h9eyhn
6R44YeR0cv8sCeCi2GUWAf,Krysta Youngs,[],44,10497,2AB3zYpAXkiTbwtkrVYpv5,Habit - T- Mass Remix,19,233616,False,2016-12-16,Habit (Remixes - Part 1),https://open.spotify.com/track/2AB3zYpAXkiTbwtkrVYpv5
6YxrfNCKBcQlbITpmDLErL,Xuitcasecity,[],44,106236,2HYbaHbXBHpJSZuwCIVQcg,Where Do We Go,32,206188,True,2017-08-08,INDXGO,https://open.spotify.com/track/2HYbaHbXBHpJSZuwCIVQcg
4LLpKhyESsyAXpc4laK94U,Mac Miller,[],84,11822901,6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),79,208080,True,2015-09-18,GO:OD AM,https://open.spotify.com/track/6GnhWMhgJb7uyiiPEiEkDA
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",[],90,22194191,4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),75,255653,True,2017-07-21,Flower Boy,https://open.spotify.com/track/4bEcoz1OcfMgUbp2ft8ieQ
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,[],88,18955995,4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),75,255653,True,2017-07-21,Flower Boy,https://open.spotify.com/track/4bEcoz1OcfMgUbp2ft8ieQ
57vWImR43h4CaDao012Ofp,Steve Lacy,[],81,5995202,4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),75,255653,True,2017-07-21,Flower Boy,https://open.spotify.com/track/4bEcoz1OcfMgUbp2ft8ieQ
6Bp6tELZjPJxxvPii0BkIh,Citizen,[],42,28959,1zjPk4TbcTtyJD1WdQauZn,YOU HAUNT ME,50,161541,False,2024-06-30,YOU HAUNT ME,https://open.spotify.com/track/1zjPk4TbcTtyJD1WdQauZn
3ArAgOeUCHkMRK6yaDQO6a,Saint Eli,[],2,331,1IaCWjYkC06SCtpP37YyyT,Electric Nausea,13,245760,True,2020-08-28,Electric Nausea,https://open.spotify.com/track/1IaCWjYkC06SCtpP37YyyT
3gN8Ihw22Vt9mnK97gbwMQ,RUBII,[],64,164555,0uU6wpqMrSe8SuIAJNIje9,Jealousy,72,173114,True,2024-01-31,Jealousy,https://open.spotify.com/track/0uU6wpqMrSe8SuIAJNIje9
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,[],96,105641915,4F7A0DXBrmUAkp32uenhZt,Party Monster,80,249213,True,2016-11-25,Starboy,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,[],96,105641915,6i759FCuKx713ZnYjtpQGU,True Colors,60,206026,False,2016-11-24,Starboy,https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU
73eAAfRkS2Vi4hx68oTJJE,John K,[],56,284547,1cRY1p6f4k8B1fGt7hnP5H,A LOT,50,181945,False,2022-01-14,A LOT,https://open.spotify.com/track/1cRY1p6f4k8B1fGt7hnP5H
5SVHLhz1Vv5m4xmkT4Pk6D,Austin George,[],52,100329,2Pe1BR1o0uRKzPizuQIZg9,Freak Like That,54,135843,False,2022-04-15,Freak Like That,https://open.spotify.com/track/2Pe1BR1o0uRKzPizuQIZg9
6Pl9JiXOkO6LMZqvJ06m62,Zach Golden,[],17,457,28qnkHilpWFTLs82yQqkw9,Siren,20,182395,False,2020-10-02,Siren,https://open.spotify.com/track/28qnkHilpWFTLs82yQqkw9
1moe1b4xSgmk21yyPyuGYl,overtide,[],26,2703,2uJTJduymgic2IoV2EYhwf,City,25,119497,True,2022-01-14,City,https://open.spotify.com/track/2uJTJduymgic2IoV2EYhwf
44PkBtAQLIQ45IDNop6d78,Jake Hope,[],26,24305,5eUxnq6LlN8z49ka9O0a2Q,By Your Side,31,190819,False,2018-04-03,Lost Boy,https://open.spotify.com/track/5eUxnq6LlN8z49ka9O0a2Q
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,[],83,9749327,1p3RpKfSJQcVTEwrQWr8q7,SLIDE,66,235720,True,2021-03-05,BEAUTY IN DEATH,https://open.spotify.com/track/1p3RpKfSJQcVTEwrQWr8q7
0pghUohLPptZWBasy2wmUx,THEY.,[],55,370145,2A4h80LMeI4pHiTf4vTrli,Play Fight (with Tinashe),46,194773,True,2020-10-23,The Amanda Tape,https://open.spotify.com/track/2A4h80LMeI4pHiTf4vTrli
3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,[],48,86507,7g4fGyTvAdjHdgQ1xlkfBq,you don't know,17,177257,False,2023-02-17,life gets interesting...,https://open.spotify.com/track/7g4fGyTvAdjHdgQ1xlkfBq
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,[],87,11032072,6HexNTb392JS071DoTGo0y,Hummingbird (Metro Boomin & James Blake),69,319493,False,2023-06-02,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),https://open.spotify.com/track/6HexNTb392JS071DoTGo0y
53KwLdlmrlCelAZMaLVZqU,James Blake,[],69,1533395,6HexNTb392JS071DoTGo0y,Hummingbird (Metro Boomin & James Blake),69,319493,False,2023-06-02,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),https://open.spotify.com/track/6HexNTb392JS071DoTGo0y
1c2q368iVXxuTcNdwSDr6i,Elle Eliades,[],36,17025,73tnLQtl7FqD0MS7VEM0xi,You,52,231504,False,2021-02-12,You,https://open.spotify.com/track/73tnLQtl7FqD0MS7VEM0xi
6RnLyUD6H4MFRkh90eWpKS,R.L. KING,[],34,1464,73tnLQtl7FqD0MS7VEM0xi,You,52,231504,False,2021-02-12,You,https://open.spotify.com/track/73tnLQtl7FqD0MS7VEM0xi
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,[],82,7806588,4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,76,132023,True,2020-04-10,The New Toronto 3,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
7wLyGTO9vUS7ndlq4BvBGe,Blake Rose,[],48,115202,5uMoppTUGhP4l1Unv4OaMX,Lost,58,234623,False,2020-11-06,Lost,https://open.spotify.com/track/5uMoppTUGhP4l1Unv4OaMX
1vq0ZWY33ZutMpMbQSxAEv,Blake and Miles,[],29,41757,54WtrEdFT7X2CDo4HnIqvM,RED,35,158210,True,2021-03-26,RED,https://open.spotify.com/track/54WtrEdFT7X2CDo4HnIqvM
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,[],82,7806588,2XR5jx7gCTpgRoYu358UQ9,White Lightning,48,210592,True,2025-03-07,PETERSON,https://open.spotify.com/track/2XR5jx7gCTpgRoYu358UQ9
20kAERGCnqfyGydzop8bfg,Lil God Dan,[],54,103391,17zEBtrjKKa2hwk9CxWIkX,MARCELINE,69,155054,False,2020-12-15,MARCELINE,https://open.spotify.com/track/17zEBtrjKKa2hwk9CxWIkX
3pgU8pQNyQdIG0uZZsbDSv,Sereda,[],28,14628,6buE2gAJXcruOE9plYKKzJ,Plead the Fifth,14,205134,True,2020-06-06,I Plead the Fifth,https://open.spotify.com/track/6buE2gAJXcruOE9plYKKzJ
79xvSUqngetd6CbJ1bgb4p,Haiden Henderson,[],57,176089,1O5UqpLWNMgYhV69gi9pEM,sweat,66,144143,True,2024-09-20,sweat,https://open.spotify.com/track/1O5UqpLWNMgYhV69gi9pEM
0NDUnr826GEtQiB2q5YLpB,Cova,[],6,5811,768mDXbMd1HU97HgpaQvsp,i miss the days,5,137614,True,2022-07-07,thank you for coming.,https://open.spotify.com/track/768mDXbMd1HU97HgpaQvsp
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,[],80,4211808,2aWVaW1p2kUc5yuKwBmRJi,I WANNA SEE SOME ASS (feat. jetsonmade),66,125302,True,2020-03-13,Sweet Action,https://open.spotify.com/track/2aWVaW1p2kUc5yuKwBmRJi
0UcXjTpzt0DmIwPSNwlJfF,jetsonmade,[],49,31242,2aWVaW1p2kUc5yuKwBmRJi,I WANNA SEE SOME ASS (feat. jetsonmade),66,125302,True,2020-03-13,Sweet Action,https://open.spotify.com/track/2aWVaW1p2kUc5yuKwBmRJi
3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,[],48,86507,5XnDUr04O83sHaWfqOr6ak,Palm Springs (the way you made me feel),39,170051,False,2020-09-18,Palm Springs (the way you made me feel),https://open.spotify.com/track/5XnDUr04O83sHaWfqOr6ak
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,[],81,13060483,4TZ2Ub8bZh4LTs06eANDXa,Lights - Sped Up Version,69,190053,False,2022-07-01,Lights (Sped Up Version),https://open.spotify.com/track/4TZ2Ub8bZh4LTs06eANDXa
7lbOsvk3lUWYry0Kjzsj5V,Speed Radio,[],62,3453,4TZ2Ub8bZh4LTs06eANDXa,Lights - Sped Up Version,69,190053,False,2022-07-01,Lights (Sped Up Version),https://open.spotify.com/track/4TZ2Ub8bZh4LTs06eANDXa
1iH2Yx2Ea0kZ0zKI3Nlk30,Goody Grace,[],49,122411,7wKcgaMTqYw3WjNh1ppwxE,HEARTLESS (with Goody Grace),39,185560,True,2021-07-30,HEARTLESS (with Goody Grace),https://open.spotify.com/track/7wKcgaMTqYw3WjNh1ppwxE
0khqcsFxd6ans7Zh1JqraT,Croosh,[],45,101616,3w3JQmnMe3Qj1DfEg59OOZ,Comedown,25,157241,True,2019-08-23,Crazy Virgo,https://open.spotify.com/track/3w3JQmnMe3Qj1DfEg59OOZ
2R2Yg2qPloNOTOfqxfXX7l,benny mayne,[],59,40289,7kqxLkHkJkSrmGpZioZsfA,afraid of luv,19,186577,True,2019-05-31,afraid of luv / robbery,https://open.spotify.com/track/7kqxLkHkJkSrmGpZioZsfA
6NvsNA4Ea62yJh7ePTS8gz,Josh Levi,[],58,101077,76IbQ6ED5Cy7aDbgmi0EUS,IF THE WORLD,47,179234,False,2020-07-01,DISC ONE,https://open.spotify.com/track/76IbQ6ED5Cy7aDbgmi0EUS
7AbKOHOvn27dK0FOiboAno,Black Atlass,[],51,122405,4e1oVrRZQmNeIWQIamg47m,Glow in the Dark,15,222396,False,2022-09-16,Genesis,https://open.spotify.com/track/4e1oVrRZQmNeIWQIamg47m
5Qi4Bb7a8C0a00NZcA77L0,D12,[],65,3424341,4XHQyvbrBsQaaBUW1VvmsL,My Band,74,298773,True,2004-01-01,D-12 World,https://open.spotify.com/track/4XHQyvbrBsQaaBUW1VvmsL
3aQeKQSyrW4qWr35idm0cy,T-Pain,[],81,5484850,1RGIjMFMgJxkZHMDXVYzOJ,Bartender (feat. Akon),79,238800,True,2007-06-05,Epiphany (Expanded Edition),https://open.spotify.com/track/1RGIjMFMgJxkZHMDXVYzOJ
0z4gvV4rjIZ9wHck67ucSV,Akon,[],84,5642327,1RGIjMFMgJxkZHMDXVYzOJ,Bartender (feat. Akon),79,238800,True,2007-06-05,Epiphany (Expanded Edition),https://open.spotify.com/track/1RGIjMFMgJxkZHMDXVYzOJ
6sjYoprgk0hVjBA77kIXUr,DCMBR,[],44,8925,4Ww95SZlGP1cO2LmZYv4y0,Closer,4,175652,False,2023-01-26,Closer,https://open.spotify.com/track/4Ww95SZlGP1cO2LmZYv4y0
6zxas7ptAnvAjHkA8n0pqc,DJ Swanzy,[],5,1184,4Ww95SZlGP1cO2LmZYv4y0,Closer,4,175652,False,2023-01-26,Closer,https://open.spotify.com/track/4Ww95SZlGP1cO2LmZYv4y0
6aWaRINbCAt1TPJYJuDvtA,Bangers Only,[],42,55006,3vxtXePnUwn97N8ZzEZKZx,Stalker,34,163199,True,2020-06-24,Stalker,https://open.spotify.com/track/3vxtXePnUwn97N8ZzEZKZx
1yTzC3WPWrDcO6lsCWEeKe,Sannan,[],18,3468,3vxtXePnUwn97N8ZzEZKZx,Stalker,34,163199,True,2020-06-24,Stalker,https://open.spotify.com/track/3vxtXePnUwn97N8ZzEZKZx
6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,[],75,1737062,2kYf8lZWXI4Ajd7ZhVhKhu,YOU'RE THE ONE (feat. Syd),53,227746,False,2016-05-06,99.9%,https://open.spotify.com/track/2kYf8lZWXI4Ajd7ZhVhKhu
5R5EUMWsrYDt3ItavrP6C5,Sushant KC,[],57,534964,4zdOY2zRsFjG2B8OMH17sJ,Parkha Na,57,242000,False,2024-02-02,Parkha Na,https://open.spotify.com/track/4zdOY2zRsFjG2B8OMH17sJ
3xqQWqc1WDHFmoSJZotEsG,NOLAN,[],21,2281,6P2Big8I59CgNw5U55h4EF,Conclusion,23,149250,True,2019-06-04,Before the Suns Up,https://open.spotify.com/track/6P2Big8I59CgNw5U55h4EF
0xu4jAQQv7ZAqvFGdc9HgP,Boy In Space,[],52,221528,0vS6NZFZeDkTysBqSXay9W,Caroline,42,158571,False,2020-02-07,Caroline,https://open.spotify.com/track/0vS6NZFZeDkTysBqSXay9W
3PcuPOF2Ev7AF4Fj4pLFLf,Groovie Gang,[],17,700,44ZXIuWI1x1vWnIiWEbgcv,Under The Influence,30,151794,False,2022-12-16,Under The Influence,https://open.spotify.com/track/44ZXIuWI1x1vWnIiWEbgcv
6UWui6Csqc1ywqnDzjOWnk,Kid Travis,[],48,122848,44ZXIuWI1x1vWnIiWEbgcv,Under The Influence,30,151794,False,2022-12-16,Under The Influence,https://open.spotify.com/track/44ZXIuWI1x1vWnIiWEbgcv
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,[],96,105641915,0stJVUUSrbEwyFHOp2dRu0,Open Hearts,65,234923,False,2025-01-30,Hurry Up Tomorrow,https://open.spotify.com/track/0stJVUUSrbEwyFHOp2dRu0
5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,[],66,1090084,2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),80,221746,True,2017-08-25,Luv Is Rage 2,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
1RE4ryNw7e9GftMcUeYKrR,ALX,[],31,12815,2hNRw8C4YZ38junnuEIla7,Freakshow (feat. Nina Chuba),23,156346,True,2021-10-06,Freakshow (feat. Nina Chuba),https://open.spotify.com/track/2hNRw8C4YZ38junnuEIla7
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,[],91,22832745,2WNHUp4s806SJrsj698ZX3,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version,66,166640,False,2023-04-14,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) [Sabrina’s Version],https://open.spotify.com/track/2WNHUp4s806SJrsj698ZX3
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,[],87,11032072,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),85,199920,True,2022-12-02,HEROES & VILLAINS,https://open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g
4Gso3d4CscCijv0lmajZWs,Don Toliver,[],87,6745100,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),85,199920,True,2022-12-02,HEROES & VILLAINS,https://open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g
7qe188k1HYRj6PSFgaGljT,Asha Imuno,[],40,21755,3N1iERegpLyK2hztjYNp0M,ZIG ZAGGING,49,124800,True,2022-05-27,ZIG ZAGGING,https://open.spotify.com/track/3N1iERegpLyK2hztjYNp0M
26Hx3p02bxJ4cLfua31zmz,Zac Greer,[],39,29245,0TrtWWtMVmSx5yJxCItM7y,crazy,43,157331,True,2020-08-06,crazy,https://open.spotify.com/track/0TrtWWtMVmSx5yJxCItM7y
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,[],83,9749327,7w5z1zkYX9QzDGRaVyZ9Fr,BEAUTY IN DEATH,61,264226,True,2021-03-05,BEAUTY IN DEATH,https://open.spotify.com/track/7w5z1zkYX9QzDGRaVyZ9Fr
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,[],81,14170501,3vQ4T78TTMOjQXGfXVKQJo,Redbone,84,326933,True,2016-12-02,"""Awaken, My Love!""",https://open.spotify.com/track/3vQ4T78TTMOjQXGfXVKQJo
