artist_id,artist_name,genres,popularity,followers,track_track_id,track_track_name,track_popularity,track_duration_ms,track_explicit,track_release_date,track_album_name,track_spotify_url
0lAWpj5szCSwM4rUMHYmrr,Måneskin,[],80,10357428,4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,84,173346,True,2021-03-19,Teatro d'ira - Vol. I,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
3mIj9lX2MWuHmhNCA7LSCW,The 1975,[],78,7784484,2TgxCUZdHFkPEVmFge1OSd,Fallingforyou,61,240670,False,2013,The 1975 (Deluxe Version),https://open.spotify.com/track/2TgxCUZdHFkPEVmFge1OSd
5ZPYeVqoWNuukwfarvkyJX,SAIAH,[],33,24675,6PeV3ho9kjOYRRT5xJHMYU,Blue,21,226833,False,2022-11-11,Blue,https://open.spotify.com/track/6PeV3ho9kjOYRRT5xJHMYU
5Mk3yOBlfweeKamsDiap8H,The Millennial Club,[],54,95767,0t8YymdACBIQexYpQ5pBok,If You Stay,33,261453,False,2019-12-12,Coffee In The Morning,https://open.spotify.com/track/0t8YymdACBIQexYpQ5pBok
3uuKpwmr7SsX9lVp4AGG5x,Tori Romo,[],32,988,0t8YymdACBIQexYpQ5pBok,If You Stay,33,261453,False,2019-12-12,Coffee In The Morning,https://open.spotify.com/track/0t8YymdACBIQexYpQ5pBok
54mm1ZYyj9ljgcpfLw3qXS,Lucas Warwick,[],7,653,7pf0h3s5JCeEQDDHv2w7Dk,140 Proof,20,160000,True,2020-09-26,140 Proof,https://open.spotify.com/track/7pf0h3s5JCeEQDDHv2w7Dk
444KERNPfWuFIVw7TxEev6,Breakfast Road,[],19,2260,4clldJYhaQqtgwtR2xqh8R,Wait On Me,27,135903,False,2021-11-12,Wait On Me,https://open.spotify.com/track/4clldJYhaQqtgwtR2xqh8R
3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,[],48,86507,5XPo15e5ICs6NvSMn44pTF,Malibu,48,148822,True,2021-03-19,Malibu,https://open.spotify.com/track/5XPo15e5ICs6NvSMn44pTF
5jAMCwdNHWr7JThxtMuEyy,NOTD,[],62,319607,5XPo15e5ICs6NvSMn44pTF,Malibu,48,148822,True,2021-03-19,Malibu,https://open.spotify.com/track/5XPo15e5ICs6NvSMn44pTF
6CwfuxIqcltXDGjfZsMd9A,MARINA,[],75,6012820,2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,72,221493,False,2012-04-27,Electra Heart (Deluxe),https://open.spotify.com/track/2sEk5R8ErGIFxbZ7rX6S2S
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,[],87,33373833,4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),74,163173,True,2019-11-07,Hot Pink,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
5DCd1EttaVv9lKFn0UZvHE,Ezzyland,[],7,3780,5PkcDaTNZRVNvVhf5OkcNe,Waise Bhi,18,152084,False,2021-02-12,Krytrim,https://open.spotify.com/track/5PkcDaTNZRVNvVhf5OkcNe
5RmZclxIWvmctw5DNBJyo6,Richie Quake,[],25,7600,7bm2fcze7tiuJFRnksj5K2,That's Not Love!,23,163240,False,2022-06-29,I Want Some!,https://open.spotify.com/track/7bm2fcze7tiuJFRnksj5K2
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,[],70,5492868,13iMiwdY7pgE1f7NwYKr1D,Renee's Song,52,130545,False,2020-04-01,Renee's Song,https://open.spotify.com/track/13iMiwdY7pgE1f7NwYKr1D
57nPqD7z62gDdq37US9XJR,Arcane,[],81,704918,4cCeHTJcKQU9PCuQ2jiYlI,Paint The Town Blue (from the series Arcane League of Legends),75,114600,False,2024-11-23,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),https://open.spotify.com/track/4cCeHTJcKQU9PCuQ2jiYlI
3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,[],71,2539960,4cCeHTJcKQU9PCuQ2jiYlI,Paint The Town Blue (from the series Arcane League of Legends),75,114600,False,2024-11-23,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),https://open.spotify.com/track/4cCeHTJcKQU9PCuQ2jiYlI
2Ckx7052mEyHTynWgCaAdH,"give me your rain,",[],40,2366,4zGtsXOEpHDfEIZvbn5wnz,5 Centimeters Per Second (End Theme),43,175200,False,2021-08-04,5 Centimeters Per Second (End Theme),https://open.spotify.com/track/4zGtsXOEpHDfEIZvbn5wnz
0jnsk9HBra6NMjO2oANoPY,Flo Rida,[],82,8937951,26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),75,190185,False,2015-04-07,My House,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,[],96,105641915,2r7BPog74oaTG5shNYiUnV,House Of Balloons / Glass Table Girls,80,407315,True,2011-03-21,House Of Balloons (Original),https://open.spotify.com/track/2r7BPog74oaTG5shNYiUnV
37M5pPGs6V1fchFJSgCguX,FINNEAS,[],70,2256482,61XKjaoYP146b27n8Z0mEJ,Claudia,52,161876,False,2019-02-22,Claudia,https://open.spotify.com/track/61XKjaoYP146b27n8Z0mEJ
0z4gvV4rjIZ9wHck67ucSV,Akon,[],84,5642327,0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,78,247066,True,2006-01-01,Konvicted,https://open.spotify.com/track/0CXVjQI9wsqaGeIARkkpYc
3zM2OWAY9VRMhq1IW8XMlH,Noah Tonin,[],32,2748,2KjUyXyXVjSylGwL64Lj2F,WHAT YOU DO,40,130183,False,2024-06-27,WHAT YOU DO,https://open.spotify.com/track/2KjUyXyXVjSylGwL64Lj2F
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,[],74,5473095,211LaT5hzPOKolVtgzwWnq,Steve,51,173487,False,2018-11-16,Narrated For You,https://open.spotify.com/track/211LaT5hzPOKolVtgzwWnq
5poMDCBflvu2tgtA0CRF17,Mickey Kojak,[],36,10631,2viJufnGlsjR1X51CEHpeg,Electronic Memories (feat. Mickey Kojak),40,237346,False,2018-10-05,Find Paradise,https://open.spotify.com/track/2viJufnGlsjR1X51CEHpeg
6LuN9FCkKOj5PcnpouEgny,Khalid,[],84,16726674,6Hgh47WXVKtXN5zGOu0hjI,OTW,73,263013,True,2018-04-20,OTW,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
4IVAbR2w4JJNJDDRFP3E83,6LACK,[],74,4817337,6Hgh47WXVKtXN5zGOu0hjI,OTW,73,263013,True,2018-04-20,OTW,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
4c4l8i28GGXPheP0HnRORl,Issadora Ava,[],24,11021,5mOPWc6HBo77VOztxzFh5s,Can U Meet Me There,33,212584,False,2021-01-22,Can U Meet Me There,https://open.spotify.com/track/5mOPWc6HBo77VOztxzFh5s
18CPEToK1OfjJ5B5vDBDKa,Weston Estate,[],54,145290,2RaQ5u0MW7truEBYHxvvTp,Sixty,48,136760,False,2022-02-25,Maggie Valley,https://open.spotify.com/track/2RaQ5u0MW7truEBYHxvvTp
3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,[],48,86507,3kIkDvbXEhvFA9xK0tYk4S,amnesia,23,154856,False,2023-02-17,life gets interesting...,https://open.spotify.com/track/3kIkDvbXEhvFA9xK0tYk4S
2cFrymmkijnjDg9SS92EPM,blackbear,[],74,5040181,4ABdTWafMCXfATpILRuZFW,IDWK,48,179999,False,2018-06-01,IDWK,https://open.spotify.com/track/4ABdTWafMCXfATpILRuZFW
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,[],64,899619,0pHwmnmw6YSoMgJQTjjRbG,SYL,30,162105,True,2023-03-24,SYL,https://open.spotify.com/track/0pHwmnmw6YSoMgJQTjjRbG
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,[],67,2332892,1sTtlEZeVeeEnxEztJNkYN,emily,53,233746,False,2021-02-05,brent ii,https://open.spotify.com/track/1sTtlEZeVeeEnxEztJNkYN
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,[],66,730147,1sTtlEZeVeeEnxEztJNkYN,emily,53,233746,False,2021-02-05,brent ii,https://open.spotify.com/track/1sTtlEZeVeeEnxEztJNkYN
0PCCGZ0wGLizHt2KZ7hhA2,Artemas,[],77,1252952,0pRbwemRrnRUDOAniF6FOR,High 4 U,52,162793,True,2020-11-13,High 4 U,https://open.spotify.com/track/0pRbwemRrnRUDOAniF6FOR
7HBai5xymOxIWoMWvWshe1,Teriyaki Boyz,[],60,145436,0upFohXrGxIIAjyaJmCkMU,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",75,255946,False,2006-01-01,Tokyo Drift (Fast & Furious),https://open.spotify.com/track/0upFohXrGxIIAjyaJmCkMU
2D5kO95AWEXMHRvqvCKb7K,Stegosaurus Rex,[],44,41895,2PJhATOD9dWsevezmfjoMA,Nowhere To Run,62,300000,False,2010-01-01,The Dino Soars,https://open.spotify.com/track/2PJhATOD9dWsevezmfjoMA
4Vw9AVIUyOYmwYYX54uRM4,SOLOMON,[],51,173184,3cVhTgUF4R97T7LJqWLOYP,listen up - Radio Edit,55,108949,False,2022-11-11,listen up (Radio Edit),https://open.spotify.com/track/3cVhTgUF4R97T7LJqWLOYP
7MoIc5s9KXolCBH1fy9kkw,Japanese Breakfast,[],63,797202,5ksM8r8u4AjMwvtqUif9W1,Slide Tackle,55,219782,False,2021-06-04,Jubilee,https://open.spotify.com/track/5ksM8r8u4AjMwvtqUif9W1
6ca7jh9F8zI1sleH7oBVDM,Caylie Catoe,[],14,44,4DhDY63pZnPFmuWEkLIgoY,I Found You,31,149659,False,2021-01-22,Where I Belong,https://open.spotify.com/track/4DhDY63pZnPFmuWEkLIgoY
3vcmFdngDnToTjWO61hMTK,Kidsnot$aints.,[],45,38769,6JmgoHbfZYdWTR9vp6lN90,Daydreamer,45,142011,True,2020-08-06,Daydreamer,https://open.spotify.com/track/6JmgoHbfZYdWTR9vp6lN90
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,[],66,251030,6rUmUJ2drFemHTH73bFAKQ,That Go! (feat. T-Shyne),75,226400,True,2021-04-16,Slime Language 2,https://open.spotify.com/track/6rUmUJ2drFemHTH73bFAKQ
14qypx78D3Jd1mm7c2BqQb,T-Shyne,[],57,46013,6rUmUJ2drFemHTH73bFAKQ,That Go! (feat. T-Shyne),75,226400,True,2021-04-16,Slime Language 2,https://open.spotify.com/track/6rUmUJ2drFemHTH73bFAKQ
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,[],96,105641915,3Te3gG6MPEDNqLGzWrjKC3,Nothing Without You,60,198653,False,2016-11-24,Starboy,https://open.spotify.com/track/3Te3gG6MPEDNqLGzWrjKC3
3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,[],48,86507,51VgYxCLfaDv3xBpWVrEo3,Losing Touch,19,169853,True,2019-06-14,Hartland St.,https://open.spotify.com/track/51VgYxCLfaDv3xBpWVrEo3
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,[],84,44996732,5gW3kI83886nVV9apaFLWu,Mutual,54,148360,False,2018-05-25,Shawn Mendes,https://open.spotify.com/track/5gW3kI83886nVV9apaFLWu
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,[],88,57326320,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,85,201240,False,2017-06-23,Evolve,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
4vYj7nah6DyidXoeKEDRy7,Julian,[],20,2743,4LfpVTgqD7suMns88pPHtm,sydney,26,204949,False,2019-11-22,sydney,https://open.spotify.com/track/4LfpVTgqD7suMns88pPHtm
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,[],77,1234045,2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",83,260986,True,2015-05-26,AT.LONG.LAST.A$AP,https://open.spotify.com/track/2N3U8uTYhjX2KwGT0pf5x0
2VIoWte1HPDbZ2WqHd2La7,The Turtles,[],61,675750,4DWFSrNnZXow1aB96gByho,Elenore,59,151306,False,1968,The Turtles Present The Battle of the Bands,https://open.spotify.com/track/4DWFSrNnZXow1aB96gByho
7skgISRCbhB6dbhB26RDHb,Collin Selman,[],26,5271,62ns430yCFjjmsgbHdTuez,ETC.,24,178424,False,2020-06-26,ETC.,https://open.spotify.com/track/62ns430yCFjjmsgbHdTuez
1vkWdqcabQ1swciXipkLBj,awfultune,[],54,377986,6Csn07rSjTle1myRtfWAyn,i met sarah in the bathroom,68,121374,True,2019-07-31,i met sarah in the bathroom,https://open.spotify.com/track/6Csn07rSjTle1myRtfWAyn
0z4gvV4rjIZ9wHck67ucSV,Akon,[],84,5642327,3BwkldhE22DdxOcXegF2Kv,Bananza (Belly Dancer),66,238493,False,2005-01-01,Trouble Deluxe Edition,https://open.spotify.com/track/3BwkldhE22DdxOcXegF2Kv
5LGo1zHegJTWzqVXgeNplt,Ryan Mack,[],64,427946,3EV2dBelFXJsqVnNpz9vTd,Guess That's Love,50,195213,True,2021-06-11,Guess That's Love,https://open.spotify.com/track/3EV2dBelFXJsqVnNpz9vTd
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,[],91,82592505,61WR5FfGNLJxpLsAc61qWQ,2U (feat. Justin Bieber),66,194893,False,2018,7: Anniversary Edition,https://open.spotify.com/track/61WR5FfGNLJxpLsAc61qWQ
2cFrymmkijnjDg9SS92EPM,blackbear,[],74,5040181,0tyR7Bu9P086aWBFZ4QJoo,Monsters (feat. blackbear),71,174067,True,2020-04-03,"Wake Up, Sunshine",https://open.spotify.com/track/0tyR7Bu9P086aWBFZ4QJoo
1cN7t71QLFV6b0Fs3PlkPS,donny daydream,[],36,4218,40tW4z53iYNu2fTc2TOGqA,ANGELIC,38,175820,False,2022-06-25,ANGELIC,https://open.spotify.com/track/40tW4z53iYNu2fTc2TOGqA
1JREmglx633MGQB73njWtE,Maasho,[],37,13100,7Hb4Dtw675WtRzSRrQVPfA,boyfriend,45,180010,False,2019-11-29,boyfriend,https://open.spotify.com/track/7Hb4Dtw675WtRzSRrQVPfA
38SHprY6NUd8O9LyWJ4hg4,RILEY,[],43,17364,2W1P3jxG2RDqoF6yxhx01E,Under Pressure (feat. Chase Atlantic),58,207804,True,2019-04-04,Under Pressure (feat. Chase Atlantic),https://open.spotify.com/track/2W1P3jxG2RDqoF6yxhx01E
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,[],83,9749327,2W1P3jxG2RDqoF6yxhx01E,Under Pressure (feat. Chase Atlantic),58,207804,True,2019-04-04,Under Pressure (feat. Chase Atlantic),https://open.spotify.com/track/2W1P3jxG2RDqoF6yxhx01E
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,[],88,18955995,2ZWlPOoWh0626oTaHrnl2a,Ivy,86,249191,True,2016-08-20,Blonde,https://open.spotify.com/track/2ZWlPOoWh0626oTaHrnl2a
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,[],96,105641915,5ehXToeJ8Tgc4wMhY42Oul,Wake Me Up (feat. Justice),61,308575,False,2025-01-30,Hurry Up Tomorrow,https://open.spotify.com/track/5ehXToeJ8Tgc4wMhY42Oul
44pYO6BiJ0RTCxwHXEVRpk,slowbro,[],17,1117,76JNYhsRnnelWciiO0l40V,Stay – slowed + reverb,27,123241,False,2022-10-07,"slowed + reverb covers of 2022 hit songs, Vol. 1",https://open.spotify.com/track/76JNYhsRnnelWciiO0l40V
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,[],96,105641915,0bxRSMz5WY1VuMmOhanE4b,Baptized In Fear,70,232176,False,2025-01-30,Hurry Up Tomorrow,https://open.spotify.com/track/0bxRSMz5WY1VuMmOhanE4b
2l35CQqtYRh3d8ZIiBep4v,MKTO,[],66,1108579,6FE2iI43OZnszFLuLtvvmg,Classic,84,175426,False,2012,MKTO,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg
4JpIqUnQzJYoA34LWoj3ll,TruePilot,[],20,1251,1UKMkPZaghSYe4obHRaWzo,isometric,30,157177,False,2020-12-04,isometric,https://open.spotify.com/track/1UKMkPZaghSYe4obHRaWzo
1URnnhqYAYcrqrcwql10ft,21 Savage,[],88,22695743,2t8yVaLvJ0RenpXUIAC52d,a lot,82,288624,True,2018-12-21,i am > i was,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
3IJ770I1QPmwVp7yug0eJ4,Lustra,[],61,101770,1LkoYGxmYpO6QSEvY5C0Zl,Scotty Doesn't Know,79,175200,False,2006,Left for Dead,https://open.spotify.com/track/1LkoYGxmYpO6QSEvY5C0Zl
3Rx4PJ7SP6unkOk5elPUK7,Money Man,[],67,763333,2FVMbLuIxo0dz3KLXgN6Jh,24,63,160952,True,2020-03-02,Epidemic,https://open.spotify.com/track/2FVMbLuIxo0dz3KLXgN6Jh
3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,[],48,86507,4SpE5CtfNJgpJS4ogrPJxj,intro,8,61306,False,2020-02-28,a constant state of improvement.,https://open.spotify.com/track/4SpE5CtfNJgpJS4ogrPJxj
0wrbaNL900CWaR5DYERLze,payton,[],44,325522,5BEZtiV4ClWO0L2J0Mw7Hf,RICH BOY,62,111911,True,2021-12-10,RICH BOY,https://open.spotify.com/track/5BEZtiV4ClWO0L2J0Mw7Hf
59KX7XUUgAOOo5IyDjca0T,Verzache,[],55,261573,5ns6ySa60NTnFKlKXE1wab,Broke Mine,34,211533,True,2022-03-11,Broke Mine,https://open.spotify.com/track/5ns6ySa60NTnFKlKXE1wab
4kYSro6naA4h99UJvo89HB,Cardi B,[],80,25358357,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B) - Cardi B Version,76,235545,True,2018-06-15,Red Pill Blues (Deluxe),https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
4kIwETcbpuFgRukE8o7Opx,Arlo Parks,[],58,642163,0sT4slW2xWai3EwVSiuL9Y,Eugene,60,223413,True,2021-01-29,Collapsed In Sunbeams,https://open.spotify.com/track/0sT4slW2xWai3EwVSiuL9Y
3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,[],48,86507,1ROWNdTB4MGdgC9ojPwqCp,cry,21,174386,False,2020-10-30,"don't wake me, i'm dreaming",https://open.spotify.com/track/1ROWNdTB4MGdgC9ojPwqCp
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,[],77,10329125,2iUXsYOEPhVqEBwsqP70rE,Youngblood,83,203417,False,2018-06-15,Youngblood (Deluxe),https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,[],91,58527369,3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,86,258266,False,2015-12-04,A Head Full of Dreams,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
6LuN9FCkKOj5PcnpouEgny,Khalid,[],84,16726674,4hS7b55aChkN6FePTc6CeD,Voicemail (feat. Kiana Ledé),45,247426,True,2021-12-03,Scenic Drive (The Tape),https://open.spotify.com/track/4hS7b55aChkN6FePTc6CeD
7jZMxhsB8djyIbYmoiJSTs,Kiana Ledé,[],60,1720967,4hS7b55aChkN6FePTc6CeD,Voicemail (feat. Kiana Ledé),45,247426,True,2021-12-03,Scenic Drive (The Tape),https://open.spotify.com/track/4hS7b55aChkN6FePTc6CeD
246dkjvS1zLTtiykXe5h60,Post Malone,[],90,47039790,5IUtvfNvOyVYZUa6AJFrnP,Spicy (feat. Post Malone),64,143375,True,2020-10-23,Featuring Ty Dolla $ign,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
5exS0bytCYdixgv02DaCm3,William Singe,[],60,621664,7jEyX4bqaCSdMN4D4JNnVj,Mama,76,184133,False,2018-11-09,Blue,https://open.spotify.com/track/7jEyX4bqaCSdMN4D4JNnVj
6fC2AcsQtd9h4BWELbbire,Peach Pit,[],65,865912,6OiRh4kttAs1YWglvTcYkB,Alrighty Aphrodite,69,207813,False,2018-06-28,Being So Normal,https://open.spotify.com/track/6OiRh4kttAs1YWglvTcYkB
1f5ucIXzThFIV4zdodi5zx,Skytrip,[],4,1081,1spcgzZ8Ztocm7fFN35gkM,i fucking love you (feat. Nichelle Monteiro),16,155333,True,2021-11-18,i fucking love you (feat. Nichelle Monteiro),https://open.spotify.com/track/1spcgzZ8Ztocm7fFN35gkM
0ujPXUpwmNUW9lfqgKWMHm,Nichelle Monteiro,[],4,26,1spcgzZ8Ztocm7fFN35gkM,i fucking love you (feat. Nichelle Monteiro),16,155333,True,2021-11-18,i fucking love you (feat. Nichelle Monteiro),https://open.spotify.com/track/1spcgzZ8Ztocm7fFN35gkM
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,[],82,7806588,6GGmABM6AMwMzEhK7szqJT,Pink Dolphin Sunset (feat. Tee),70,212450,False,2021-12-10,Alone At Prom,https://open.spotify.com/track/6GGmABM6AMwMzEhK7szqJT
5cdrxr9s52oZCf78xOLa4R,Tee,[],52,36361,6GGmABM6AMwMzEhK7szqJT,Pink Dolphin Sunset (feat. Tee),70,212450,False,2021-12-10,Alone At Prom,https://open.spotify.com/track/6GGmABM6AMwMzEhK7szqJT
3rxZNKt0FzxfoqcDC5dYpi,Tobias,[],17,1238,1dIpfkyKeHACjRcvmblB0d,Orange and Teal.,26,149760,False,2021-10-22,I Never Wanted To Get My Licence. (Side A),https://open.spotify.com/track/1dIpfkyKeHACjRcvmblB0d
657cIlxaFXb4N4BFJ1KWgK,Cloud Dstrct,[],11,419,1dIpfkyKeHACjRcvmblB0d,Orange and Teal.,26,149760,False,2021-10-22,I Never Wanted To Get My Licence. (Side A),https://open.spotify.com/track/1dIpfkyKeHACjRcvmblB0d
2cFrymmkijnjDg9SS92EPM,blackbear,[],74,5040181,0WHLAdmj06siT3xEB4gU5N,why are girls?,42,187810,True,2020-08-21,everything means nothing,https://open.spotify.com/track/0WHLAdmj06siT3xEB4gU5N
3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,[],48,86507,1RYms4GCVHO98iQdRQ1KPF,r.i.p.,27,185200,True,2023-02-17,life gets interesting...,https://open.spotify.com/track/1RYms4GCVHO98iQdRQ1KPF
6LuN9FCkKOj5PcnpouEgny,Khalid,[],84,16726674,1VcORtwbt560HNpnDMyCCu,Open (feat. Majid Jordan),49,227946,False,2021-12-03,Scenic Drive (The Tape),https://open.spotify.com/track/1VcORtwbt560HNpnDMyCCu
4HzKw8XcD0piJmDrrPRCYk,Majid Jordan,[],69,990639,1VcORtwbt560HNpnDMyCCu,Open (feat. Majid Jordan),49,227946,False,2021-12-03,Scenic Drive (The Tape),https://open.spotify.com/track/1VcORtwbt560HNpnDMyCCu
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,[],96,105641915,3DX4Y0egvc0slLcLl31h2p,Secrets,64,265600,False,2016-11-24,Starboy,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p
